종목코드,종목명,시장구분,소속부,소속부,업종코드,업종명,결산월,지정자문인,상장주식수,액면가,자본금,통화구분,대표이사,대표전화,주소
"251970","펌텍코리아","KOSDAQ","우량기업부",,"032202","플라스틱제품 제조업","12",,"12400000","500","6200000000","원(KRW)","이재신, 이도훈","0326834080","인천광역시 부평구 부평대로329번길 46 "
"001020","페이퍼코리아","KOSPI",,,"031701","펄프, 종이 및 판지 제조업","12",,"47566810","500","23783405000","원(KRW)","권육상","063-440-5000","전라북도 군산시 외항로 1245 페이퍼코리아(주)"
"327610","펨토바이오메드","KONEX","일반기업부",,"137001","자연과학 및 공학 연구개발업","12","한국증권","8401272","500","4200636000","원(KRW)","이상현, 최주현(각자대표)","031-622-8501","경기도 성남시 분당구 판교로 700D동 510호(야탑동, 분당테크노파크) "
"168360","펨트론","KOSDAQ","벤처기업부",,"032902","특수 목적용 기계 제조업","12",,"10644142","500","5322071000","원(KRW)","유영웅","02-1833-5220","서울특별시 금천구 가산디지털1로 219 1406호(가산동, 벽산디지털밸리 6차) "
"087010","펩트론","KOSDAQ","기술성장기업부","기술성장기업","032101","기초 의약물질 및 생물학적 제제 제조업","12",,"20626853","500","10313426500","원(KRW)","최호일","042-360-8880","대전광역시 유성구 유성대로1628번길 37-24 "
"090080","평화산업","KOSPI",,,"033003","자동차 신품 부품 제조업","12",,"54902259","500","27451129500","원(KRW)","황순용, 김주영","053-610-7027","대구광역시 달성군 논공읍 논공로 597 "
"010770","평화홀딩스","KOSPI",,,"033003","자동차 신품 부품 제조업","12",,"14625466","500","7312733000","원(KRW)","황순용, 김주영","053-610-8500","대구광역시 달성군  논공읍 논공로 597 "
"119500","포메탈","KOSDAQ","중견기업부",,"032509","기타 금속 가공제품 제조업","12",,"11847232","500","6012340000","원(KRW)","오호석","041-670-6200","충청남도 서산시  지곡면 무장산업로 229-7 "
"389140","포바이포","KOSDAQ","벤처기업부",,"105901","영화, 비디오물, 방송프로그램 제작 및 배급업","12",,"10522735","500","5288867500","원(KRW)","윤준호","02-838-4416","서울특별시 서초구 강남대로 479 신논현타워, 12층, 13층, 14층 "
"022100","포스코DX","KOSDAQ","우량기업부",,"137201","건축기술, 엔지니어링 및 관련 기술 서비스업","12",,"152034729","500","76017364500","원(KRW)","정덕균","054-280-1114","경상북도 포항시 남구  호동로 68 (주)포스코아이씨티 "
"058430","포스코스틸리온","KOSPI",,,"032401","1차 철강 제조업","12",,"6000000","5000","30000000000","원(KRW)","윤양수","054-280-6114","경상북도 포항시 남구  철강로 173 포스코강판주식회사"
"009520","포스코엠텍","KOSDAQ","우량기업부",,"032401","1차 철강 제조업","12",,"41642703","500","20821351500","원(KRW)","이동렬","054-280-8206","경상북도 포항시 남구  형산강북로 131 포스코엠텍"
"047050","포스코인터내셔널","KOSPI",,,"074601","상품 중개업","12",,"175922788","5000","879613940000","원(KRW)","대표이사 부회장 정탁","02-759-2114","서울특별시 강남구 테헤란로 134 포스코타워역삼(26층)"
"003670","포스코퓨처엠","KOSPI",,,"032302","내화, 비내화 요업제품 제조업","12",,"77463220","500","38731610000","원(KRW)","김준형",,"경상북도 포항시 남구 신항로 110 "
"189690","포시에스","KOSDAQ","벤처기업부",,"105802","소프트웨어 개발 및 공급업","06",,"9107323","500","4553661500","원(KRW)","박미경, 이희상, 조종민","02-6188-8200","서울특별시 강남구 논현로 646 -"
"318020","포인트모바일","KOSDAQ","관리종목(소속부없음)",,"032603","컴퓨터 및 주변장치 제조업","12",,"12662272","100","1266227200","원(KRW)","손동균","02-3397-7870","서울특별시 금천구 디지털로9길 32 (가산동, 갑을그레이트밸리) "
"256630","포인트엔지니어링","KOSDAQ","벤처기업부",,"032509","기타 금속 가공제품 제조업","12",,"57997072","100","5799707200","원(KRW)","안범모, 강대현","070-4465-7318","충청남도 아산시 둔포면 아산밸리로 89 -"
"331380","포커스에이치엔에스","KOSDAQ","벤처기업부",,"032605","영상 및 음향기기 제조업","12",,"19048582","100","1904858200","원(KRW)","김대중","031-689-3380","경기도 안양시 동안구 엘에스로91번길 16-17 포커스빌딩"
"234100","폴라리스세원","KOSDAQ","우량기업부",,"033003","자동차 신품 부품 제조업","12",,"48947792","100","4894779200","원(KRW)","김영관","031-615-6710","경기도 평택시 산단로64번길 56 &nbsp"
"041020","폴라리스오피스","KOSDAQ","벤처기업부",,"105802","소프트웨어 개발 및 공급업","12",,"48959331","500","24479665500","원(KRW)","지준경","02-537-0538","서울특별시 구로구 디지털로31길 12 11층, 15층"
"114630","폴라리스우노","KOSDAQ","벤처기업부",,"032005","화학섬유 제조업","12",,"63719922","500","31959961000","원(KRW)","최용성","063-261-7555","전라북도 완주군  봉동읍 완주산단3로 158-15 우노앤컴퍼니 "
"290720","푸드나무","KOSDAQ","우량기업부",,"074709","무점포 소매업","12",,"13403058","500","6701529000","원(KRW)","김영문",,"서울특별시 마포구 월드컵북로 396 누리꿈스퀘어 "
"005670","푸드웰","KOSDAQ","우량기업부",,"031003","과실, 채소 가공 및 저장 처리업","12",,"10000000","500","5000000000","원(KRW)","성민겸, 최영길(각자대표)","053-580-2430","대구광역시 달서구 성서서로 121 - "
"094940","푸른기술","KOSDAQ","벤처기업부",,"032603","컴퓨터 및 주변장치 제조업","12",,"8361386","500","4180693000","원(KRW)","함현철","02-6959-4700","서울특별시 서초구 효령로60길 23-10 (주)푸른빌딩 2층"
"007330","푸른저축은행","KOSDAQ","우량기업부",,"116401","은행 및 저축기관","12",,"15082800","1000","15082800000","원(KRW)","송명구 (단독대표)","02  -545 -9000","서울특별시 서초구 강남대로 581 "
"017810","풀무원","KOSPI",,,"031007","기타 식품 제조업","12",,"38120542","500","19060271000","원(KRW)","이효율","070-8854-1125","충청북도 음성군 대소면 삼양로 730-27 "
"093380","풍강","KOSDAQ","중견기업부",,"032509","기타 금속 가공제품 제조업","08",,"9879313","500","4939656500","원(KRW)","김진용","031-359-3600","경기도 화성시  우정읍 남양만로 745 "
"023900","풍국주정","KOSDAQ","중견기업부",,"031101","알코올음료 제조업","12",,"12600000","500","6300000000","원(KRW)","이한용, 김규호(각자 대표이사)","053 -583 -2071","대구광역시 달서구 성서로 72 "
"103140","풍산","KOSPI",,,"032402","1차 비철금속 제조업","12",,"28024278","5000","140121390000","원(KRW)","류진, 박우동","02-3406-5846","경기도 평택시  포승읍 평택항로156번길 134 (주)풍산"
"005810","풍산홀딩스","KOSPI",,,"116409","기타 금융업","12",,"9998528","5000","61405695000","원(KRW)","류진, 박우동","02-2278-6700","인천광역시 계양구  아나지로 156 효성동 (주)풍산홀딩스"
"371950","풍원정밀","KOSDAQ","기술성장기업부","기술성장기업","032602","전자부품 제조업","12",,"21040488","500","10520244000","원(KRW)","유명훈","031-493-2107","경기도 안산시 단원구 산단로35번길 24 "
"370090","퓨런티어","KOSDAQ","기술성장기업부","기술성장기업","032702","측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","12",,"8181830","500","4161100000","원(KRW)","배상신","070-4618-6100","경기도 성남시 중원구 사기막골로 58 "
"341170","퓨쳐메디신","KONEX","일반기업부",,"137001","자연과학 및 공학 연구개발업","12","NH투자증권","9765130","500","4882565000","원(KRW)","정낙신/정완석","02-3429-3473","경기도 성남시 수정구 창업로 54 616호(시흥동, LH기업성장센터) "
"220100","퓨쳐켐","KOSDAQ","기술성장기업부","기술성장기업","032102","의약품 제조업","12",,"22102155","500","11051077500","원(KRW)","지대윤","02-497-3114","서울특별시 성동구 성수일로8길 59 평화빌딩 B동 3층(성수동2가) "
"035200","프럼파스트","KOSDAQ","벤처기업부",,"032202","플라스틱제품 제조업","12",,"9730590","500","4865295000","원(KRW)","원재희","044-865-9681","대전광역시 중구  동서대로 1187 "
"334970","프레스티지바이오로직스","KOSDAQ","기술성장기업부","기술성장기업","032102","의약품 제조업","06",,"61107969","500","30553984500","원(KRW)","현덕훈","043-232-1552","충청북도 청주시 흥덕구 오송읍 오송생명1로 197 "
"950210","프레스티지바이오파마","KOSPI",,,"137001","자연과학 및 공학 연구개발업","06",,"60096155","무액면","0","미국달러(USD)","박소연","070-4124-6152","21 Biopolis Road, #04-24/28 Nucleos South Building, Singapore 138567 -"
"203690","프로스테믹스","KOSDAQ","벤처기업부",,"031701","펄프, 종이 및 판지 제조업","12",,"45905096","100","4590509600","원(KRW)","이재우, 최병진(각자대표이사)","02-545-2520","서울특별시 성동구 왕십리로 58 FORHU 309호"
"321260","프로이천","KOSDAQ","벤처기업부",,"032601","반도체 제조업","12",,"28192084","100","2819208400","원(KRW)","임이빈","02-368-6296","경기도 군포시 고산로148번길 17 군포IT밸리 411호"
"303360","프로테옴텍","KONEX","일반기업부",,"032103","의료용품 및 기타 의약 관련제품 제조업","12","키움증권","11226715","500","5613357500","원(KRW)","임국진","02-6968-5277","서울특별시 강서구 양천로 401 강서한강자이타워 A동 702호 "
"053610","프로텍","KOSDAQ","우량기업부",,"032902","특수 목적용 기계 제조업","12",,"11000000","500","5500000000","원(KRW)","최승환","031-470-0700","경기도 안양시 동안구 시민대로327번길 11-14(관양동) "
"377220","프롬바이오","KOSDAQ","기술성장기업부","이익미실현기업","031007","기타 식품 제조업","12",,"14155000","100","1415500000","원(KRW)","심태진","031-695-8200","경기도 수원시 영통구 신원로 88 디지털엠파이어2, 104동 102호 "
"335810","프리시젼바이오","KOSDAQ","기술성장기업부","기술성장기업","032701","의료용 기기 제조업","12",,"11591326","500","5795663000","원(KRW)","김한신","042-867-6300","대전시 유성구 테크노2로 306 "
"053160","프리엠스","KOSDAQ","중견기업부",,"032801","전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","12",,"6000000","500","3000000000","원(KRW)","박흥식","032-679-1477","경기도 부천시 오정구 삼작로178번길 14 "
"405000","플라즈맵","KOSDAQ","기술성장기업부","기술성장기업","032701","의료용 기기 제조업","12",,"18348596","500","9174298000","원(KRW)","임유봉, 윤삼정 (공동대표이사)","042-716-2115","대전광역시 유성구 과학로 125 바이오벤처센터동 111호(어은동, 한국생명공학연구원) "
"041590","플래스크","KOSDAQ","중견기업부",,"064204","실내건축 및 건축마무리 공사업","12",,"129841143","500","64920571500","원(KRW)","이병재, 윤수아 (각자대표)","02-3443-1911","서울특별시 송파구 법원로11길 11 비동 1305호"
"367000","플래티어","KOSDAQ","벤처기업부",,"105802","소프트웨어 개발 및 공급업","12",,"8322707","500","4161353500","원(KRW)","이상훈","025544668","서울특별시 송파구 법원로9길 26, 디동 제6층(문정동, 에이치비지니스파크) "
"075130","플랜티넷","KOSDAQ","벤처기업부",,"106201","컴퓨터 프로그래밍, 시스템 통합 및 관리업","12",,"16622320","500","8311160000","원(KRW)","김태주 (단독 대표이사)","070-4489-7000","경기도 성남시 분당구  대왕판교로 670 유스페이스2 A동 6층"
"222670","플럼라인생명과학","KONEX","일반기업부",,"137001","자연과학 및 공학 연구개발업","12","유진증권","2929190","500","1464595000","원(KRW)","김앤토니경태","02-582-3540","서울특별시 서초구 서초대로34길 184층 (유노피스빌딩) "
"009810","플레이그램","KOSPI",,,"074607","기타 전문 도매업","12",,"126750187","100","12675018700","원(KRW)","김재욱","02-2156-5378","서울시 강남구 삼성로648 4층 삼성동"
"237820","플레이디","KOSDAQ","중견기업부",,"137103","광고업","12",,"12827140","500","6413570000","원(KRW)","이준용","031-796-6964","경기도 성남시 분당구 황새울로359번길 11 &nbsp"
"023770","플레이위드","KOSDAQ","중견기업부",,"105802","소프트웨어 개발 및 공급업","12",,"8766820","500","4383410000","원(KRW)","김학준","031-724-2400","경기도 성남시 분당구 판교로256번길 25 제씨동 9층 "
"300080","플리토","KOSDAQ","기술성장기업부","기술성장기업","106301","자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업","12",,"5231946","500","2615973000","원(KRW)","이정수","02-512-0142","서울특별시 강남구 테헤란로 211 한국고등교육재단빌딩 9층 "
"150440","피노텍","KONEX","일반기업부",,"105802","소프트웨어 개발 및 공급업","12","KB증권","9565412","500","4782706000","원(KRW)","김우섭","02-522-3558","서울특별시 서초구 양재천로9길 1 3층(양재동,용두빌딩) "
"032580","피델릭스","KOSDAQ","중견기업부",,"032601","반도체 제조업","12",,"33132064","500","16566032000","원(KRW)","안승한, 리메이링(Li Meiling)","031-785-3500","경기도 성남시 분당구 백현로 93(수내동, 후너스빌딩 6층) "
"051380","피씨디렉트","KOSDAQ","우량기업부",,"074605","기계장비 및 관련 물품 도매업","12",,"7670036","500","3835018000","원(KRW)","서대식","02-785-3001","서울특별시 용산구 원효로 138 8층 (원효로3가, 청진빌딩) "
